engine,symbol,entry_date,exit_date,entry_price,exit_price,qty,reason,gross_pnl,brokerage,stt,exchange_txn,sebi_fee,stamp_duty,gst,dp_charge,statutory_cost,slippage,net_pnl,bars_held
ROTATION,PAGEIND,2018-07-31,2018-09-28,29053.30078125,32885.1015625,2,REBALANCE_EXIT,7663.6015625,0.0,123.8768046875,3.67914109921875,0.1238768046875,8.715990234374999,0.684543222703125,15.93,153.01035604848437,61.93840234375,7448.652804107766,59
ROTATION,TCS,2018-07-31,2018-09-28,1940.199951171875,2183.699951171875,12,REBALANCE_EXIT,2922.0,0.0,49.486798828125,1.4697579251953123,0.049486798828125,3.4923599121093747,0.2734640503242187,15.93,70.70186751458203,24.7433994140625,2826.5547330713557,59
ROTATION,BAJFINANCE,2018-08-31,2018-09-28,285.6600036621094,216.8000030517578,173,REBALANCE_EXIT,-11912.78010559082,0.0,86.92558116149903,2.5816897604965208,0.08692558116149901,7.412877095031738,0.4803507614984436,15.93,113.41742435968722,43.46279058074951,-12069.660320531259,28
ROTATION,JUBLFOOD,2018-04-30,2018-10-31,254.02499389648438,216.6999969482422,271,REBALANCE_EXIT,-10115.074172973633,0.0,127.5664725189209,3.7887242338119504,0.1275664725189209,10.326116001892089,0.7049323271395568,15.93,158.4438115542834,63.78323625946045,-10337.301220787376,184
ROTATION,COFORGE,2018-04-30,2018-10-31,232.4199981689453,245.50999450683594,155,REBALANCE_EXIT,2028.9494323730469,0.0,74.07914886474609,2.200150721282959,0.07407914886474609,5.4037649574279785,0.4093613766265869,15.93,98.09650506894837,37.039574432373044,1893.8133528717256,184
ROTATION,ASTRAL,2018-04-30,2018-10-31,427.5901184082031,441.60760498046875,133,REBALANCE_EXIT,1864.3257141113281,0.0,115.60329721069337,3.433417927157593,0.11560329721069335,8.530422862243652,0.6388238203862915,15.93,144.2515651176916,57.801648605346685,1662.27250038829,184
ROTATION,TECHM,2018-04-30,2018-10-31,670.5999755859375,743.9000244140625,82,REBALANCE_EXIT,6010.60400390625,0.0,115.989,3.4448733000000002,0.115989,8.24837969970703,0.6409552139999999,15.93,144.36919721370703,57.9945,5808.2403066925435,184
ROTATION,HINDUNILVR,2018-04-30,2018-10-31,1508.9000244140625,1621.699951171875,65,REBALANCE_EXIT,7331.9952392578125,0.0,203.48899841308594,6.043623252868652,0.20348899841308593,14.711775238037108,1.1244802052307128,15.93,241.50236610763548,101.74449920654297,6988.748373943634,184
ROTATION,COFORGE,2018-11-30,2019-01-31,217.9600067138672,262.1499938964844,185,REBALANCE_EXIT,8175.14762878418,0.0,88.82035011291504,2.637964398353577,0.08882035011291503,6.048390186309814,0.49082125472396854,15.93,114.01634630241533,44.41017505645752,8016.721107425306,62
ROTATION,INFY,2018-11-30,2019-01-31,667.4500122070312,749.5499877929688,100,REBALANCE_EXIT,8209.99755859375,0.0,141.7,4.208489999999999,0.1417,10.011750183105468,0.7830341999999999,15.93,172.77497438310547,70.85,7966.372584210644,62
ROTATION,TCS,2018-11-30,2019-01-31,1968.25,2014.0999755859375,31,REBALANCE_EXIT,1421.3492431640625,0.0,123.45284924316407,3.6665496225219725,0.12345284924316406,9.152362499999999,0.6822004449177246,15.93,153.00741465984692,61.726424621582034,1206.6154038826335,62
ROTATION,TORNTPHARM,2018-11-30,2019-01-31,886.9000244140625,909.4000244140625,68,REBALANCE_EXIT,1530.0,0.0,122.1484033203125,3.6278075786132815,0.12214840332031249,9.046380249023438,0.6749920767480468,15.93,151.54973162801758,61.07420166015625,1317.3760667118263,62
ROTATION,DRREDDY,2018-11-30,2019-01-31,544.4400024414062,544.1599731445312,101,REBALANCE_EXIT,-28.282958984375,0.0,109.9485975341797,3.2654733467651367,0.10994859753417968,8.248266036987303,0.607575949973877,15.93,138.1098614654402,54.97429876708985,-221.36711921690505,62
ROTATION,HINDUNILVR,2018-11-30,2019-01-31,1754.0,1763.25,40,REBALANCE_EXIT,370.0,0.0,140.69,4.178493,0.14068999999999998,10.524,0.7774529400000001,15.93,172.24063594,70.345,127.41436406,62
ROTATION,AUROPHARMA,2018-11-30,2019-01-31,810.7000122070312,787.7999877929688,59,REBALANCE_EXIT,-1351.1014404296875,0.0,94.3115,2.8010515500000004,0.09431149999999999,7.174695108032226,0.521165349,15.93,120.83272350703221,47.15575,-1519.0899139367195,62
ROTATION,PIDILITIND,2018-12-31,2019-01-31,553.9249877929688,559.875,96,REBALANCE_EXIT,571.201171875,0.0,106.924798828125,3.1756665251953127,0.106924798828125,7.976519824218749,0.5908664383242188,15.93,134.70477641469142,53.4623994140625,383.0339960462461,31
ROTATION,HAVELLS,2018-12-31,2019-01-31,691.5,713.4500122070312,83,REBALANCE_EXIT,1821.8510131835938,0.0,116.6108510131836,3.463342275091553,0.11661085101318358,8.609174999999999,0.6443915626988526,15.93,145.37437070198717,58.3054255065918,1618.1712169750149,31
ROTATION,ICICIBANK,2018-12-31,2019-01-31,360.1499938964844,364.45001220703125,153,REBALANCE_EXIT,657.9028015136719,0.0,110.8638009338379,3.2926548877349853,0.11086380093383788,8.265442359924316,0.6126333639603881,15.93,139.07539534639142,55.43190046691895,463.3955057003616,31
ROTATION,WIPRO,2019-03-28,2019-04-30,127.375,149.27499389648438,397,REBALANCE_EXIT,8694.297576904297,0.0,109.83004757690429,3.2619524130340576,0.10983004757690429,7.58518125,0.6069208429099731,15.93,137.32393213042525,54.915023788452146,8502.058620985421,33
ROTATION,TIINDIA,2019-03-28,2019-04-30,383.25,380.3999938964844,103,REBALANCE_EXIT,-293.5506286621094,0.0,78.6559493713379,2.336081696328735,0.07865594937133788,5.921212499999999,0.43465277622601317,15.93,103.35655229326396,39.32797468566895,-436.2351556410423,33
ROTATION,TORNTPHARM,2019-03-28,2019-05-31,966.7249755859375,782.4249877929688,78,REBALANCE_EXIT,-14375.399047851562,0.0,136.4336971435547,4.052080805163574,0.1364336971435547,11.310682214355468,0.7539326104152833,15.93,168.61682647063256,68.21684857177735,-14612.232722893972,64
ROTATION,TECHM,2019-03-28,2019-06-28,771.7000122070312,706.5999755859375,71,REBALANCE_EXIT,-4622.102600097656,0.0,104.95929913330079,3.117291184259033,0.10495929913330078,8.218605130004882,0.5800050870106201,15.93,132.91015983370863,52.479649566650394,-4807.492409498015,92
ROTATION,TITAN,2019-03-28,2019-07-31,1134.25,1056.3499755859375,66,REBALANCE_EXIT,-5141.401611328125,0.0,144.57959838867188,4.294014072143555,0.14457959838867185,11.229074999999998,0.7989468606958008,15.93,176.9762139198999,72.28979919433594,-5390.667624442361,125
ROTATION,INFY,2019-03-28,2019-07-31,737.7999877929688,793.6500244140625,97,REBALANCE_EXIT,5417.453552246094,0.0,148.55065118408203,4.411954340167236,0.14855065118408203,10.734989822387695,0.8208908984432373,15.93,180.59703689626429,74.27532559204101,5162.581189757789,125
ROTATION,BAJFINANCE,2019-03-28,2019-07-31,299.5849914550781,325.2049865722656,190,REBALANCE_EXIT,4867.799072265625,0.0,118.71009582519531,3.5256898460083006,0.11871009582519532,8.538172256469727,0.6559919895300292,15.93,147.47866001302856,59.355047912597655,4660.965364339999,125
ROTATION,AXISBANK,2019-03-28,2019-07-31,780.7000122070312,674.0999755859375,75,REBALANCE_EXIT,-7995.002746582031,0.0,109.10999908447266,3.2405669728088378,0.10910999908447265,8.782875137329102,0.6029418549407959,15.93,137.7754930486359,54.55499954223633,-8187.333239172904,125
ROTATION,HAVELLS,2019-03-28,2019-07-31,760.5499877929688,645.2999877929688,72,REBALANCE_EXIT,-8298.0,0.0,101.2211982421875,3.0062695877929686,0.10122119824218749,8.213939868164061,0.5593483414863281,15.93,129.03197723787306,50.61059912109375,-8477.642576358967,125
ROTATION,RELIANCE,2019-04-30,2019-07-31,636.7412719726562,533.1702880859375,91,REBALANCE_EXIT,-9424.959533691406,0.0,106.46195196533203,3.1619199733703613,0.10646195196533202,8.691518362426757,0.5883087465604249,15.93,134.9401609996549,53.23097598266602,-9613.130670673727,92
ROTATION,PIIND,2019-04-30,2019-07-31,1044.1500244140625,1099.6500244140625,60,REBALANCE_EXIT,3330.0,0.0,128.6280029296875,3.8202516870117185,0.12862800292968748,9.397350219726562,0.710798344189453,15.93,158.61503118354491,64.31400146484376,3107.070967351611,92
ROTATION,MUTHOOTFIN,2019-04-30,2019-07-31,597.0,607.9500122070312,75,REBALANCE_EXIT,821.2509155273438,0.0,90.37125091552734,2.684026152191162,0.09037125091552733,6.71625,0.4993915325592041,15.93,116.29128985119324,45.18562545776367,659.7740002183868,92
ROTATION,WIPRO,2019-05-31,2019-07-31,143.1999969482422,132.64999389648438,437,REBALANCE_EXIT,-4610.351333618164,0.0,120.5464459991455,3.580229446174622,0.1205464459991455,9.386759799957275,0.6661396605912782,15.93,150.23012135186784,60.27322299957275,-4820.854677969604,61
ROTATION,SRF,2019-06-28,2019-07-31,608.530029296875,540.3599853515625,80,REBALANCE_EXIT,-5453.603515625,0.0,91.911201171875,2.7297626748046877,0.091911201171875,7.302360351562499,0.5079012976757813,15.93,118.47313669708984,45.9556005859375,-5618.032252908028,33
ROTATION,PIDILITIND,2019-09-30,2019-11-29,721.875,651.5,82,REBALANCE_EXIT,-5770.75,0.0,112.61675,3.344717475,0.11261674999999999,8.8790625,0.6223201604999999,15.93,141.50546688550003,56.308375,-5968.5638418855,60
ROTATION,SRF,2019-09-30,2019-11-29,550.3900146484375,640.3300170898438,70,REBALANCE_EXIT,6295.8001708984375,0.0,83.3504022216797,2.4755069459838865,0.08335040222167968,5.779095153808593,0.4605943226770019,15.93,108.07894904637085,41.67520111083985,6146.046020741226,60
ROTATION,MUTHOOTFIN,2019-09-30,2020-01-31,675.9000244140625,762.6500244140625,68,REBALANCE_EXIT,5899.0,0.0,97.8214033203125,2.905295678613281,0.0978214033203125,6.894180249023437,0.5405610747480467,15.93,124.18926172601758,48.91070166015625,5725.900036613826,123
ROTATION,KOTAKBANK,2019-09-30,2020-01-31,328.8900146484375,338.3500061035156,181,REBALANCE_EXIT,1712.2584533691406,0.0,120.77044375610352,3.5868821795562744,0.12077044375610352,8.929363897705077,0.667377472196228,15.93,150.0048377493172,60.38522187805176,1501.8683937417718,123
ROTATION,HINDUNILVR,2019-09-30,2020-01-31,1981.949951171875,2034.25,34,REBALANCE_EXIT,1778.20166015625,0.0,136.55079833984377,4.05555871069336,0.13655079833984374,10.10794475097656,0.7545797116259765,15.93,167.5354323114795,68.27539916992188,1542.3908286748485,123
ROTATION,BPCL,2019-11-29,2020-01-31,255.77499389648438,228.47500610351562,143,REBALANCE_EXIT,-3903.8982543945312,0.0,69.24775,2.056658175,0.06924775,5.48637361907959,0.3826630664999999,15.93,93.17269261057959,34.623875,-4031.694822005111,63
ROTATION,BAJFINANCE,2019-11-29,2020-01-31,407.4200134277344,436.5899963378906,128,REBALANCE_EXIT,3733.7578125,0.0,108.03328125,3.208588453125,0.10803328125,7.822464257812499,0.5969919121875,15.93,135.699359154375,54.016640625,3544.041812720625,63
ROTATION,NESTLEIND,2019-09-30,2020-02-28,694.4824829101562,788.9425048828125,98,REBALANCE_EXIT,9257.082153320312,0.0,145.37564880371093,4.317656769470215,0.14537564880371096,10.208892498779296,0.8033458352893066,15.93,176.78091955605345,72.68782440185547,9007.613409362404,151
ROTATION,TRENT,2019-09-30,2020-02-28,483.8999938964844,737.2000122070312,99,REBALANCE_EXIT,25076.70181274414,0.0,120.88890060424805,3.590400347946167,0.12088890060424805,7.1859149093627925,0.6680320647390747,15.93,148.38413682690035,60.444450302124025,24867.87322561512,151
ROTATION,PIIND,2019-09-30,2020-02-28,1307.050048828125,1531.25,44,REBALANCE_EXIT,9864.7978515625,0.0,124.8852021484375,3.7090905038085937,0.12488520214843749,8.626530322265625,0.6901156270722655,15.93,153.9658238037324,62.44260107421875,9648.38942668455,151
ROTATION,ASIANPAINT,2019-09-30,2020-02-28,1762.1500244140625,1797.949951171875,33,REBALANCE_EXIT,1181.3975830078125,0.0,117.48329919433594,3.4892539860717773,0.11748329919433594,8.722642620849609,0.6492127113479004,15.93,146.39189181179958,58.74164959716797,976.264041598845,151
ROTATION,COFORGE,2019-09-30,2020-02-28,278.9800109863281,337.95001220703125,229,REBALANCE_EXIT,13504.130279541016,0.0,141.2769753112793,4.195926166744995,0.1412769753112793,9.58296337738037,0.7806965655701293,15.93,171.90783839628605,70.63848765563965,13261.58395348909,151
ROTATION,NESTLEIND,2020-07-31,2020-08-31,826.1099853515625,797.4774780273438,109,REBALANCE_EXIT,-3120.9432983398438,0.0,176.97103350830076,5.256039695196533,0.1769710335083008,13.506898260498046,0.9779419311668701,15.93,212.81888442867051,88.48551675415038,-3422.247699522665,31
ROTATION,DEEPAKNTR,2020-07-31,2020-09-30,643.1500244140625,821.2000122070312,85,REBALANCE_EXIT,15134.248962402344,0.0,124.46975311279297,3.696751667449951,0.12446975311279296,8.200162811279297,0.687819855701294,15.93,153.1089572003363,62.234876556396486,14918.90512864561,61
ROTATION,CIPLA,2020-07-31,2020-09-30,720.1500244140625,774.7000122070312,97,REBALANCE_EXIT,5291.348815917969,0.0,145.00045355224609,4.306513470501709,0.14500045355224608,10.478182855224608,0.8012725063297119,15.93,176.6614228378544,72.50022677612304,5042.187166303991,61
ROTATION,BHARTIARTL,2020-07-31,2020-09-30,544.6246948242188,413.19232177734375,106,REBALANCE_EXIT,-13931.83154296875,0.0,101.52860375976563,3.015399531665039,0.10152860375976562,8.659532647705078,0.5610470643764649,15.93,129.796111607272,50.764301879882815,-14112.391956455906,61
ROTATION,PERSISTENT,2020-08-31,2020-09-30,479.125,670.625,103,REBALANCE_EXIT,19724.5,0.0,118.42425,3.517200225,0.11842424999999998,7.402481249999999,0.6544124055,15.93,146.04676813050003,59.212125,19519.2411068695,30
ROTATION,RELIANCE,2020-08-31,2020-09-30,960.2427368164062,1031.1522216796875,67,REBALANCE_EXIT,4750.935485839844,0.0,133.42346221923827,3.962676827911377,0.1334234622192383,9.650439505004883,0.7372980522235106,15.93,163.8373000665973,66.71173110961914,4520.386454663628,30
ROTATION,TORNTPHARM,2020-07-31,2020-11-27,1331.800048828125,1307.550048828125,46,REBALANCE_EXIT,-1115.5,0.0,121.4101044921875,3.605880103417969,0.1214101044921875,9.189420336914061,0.6709122374238281,15.93,150.92772727443554,60.70505224609375,-1327.1327795205293,119
ROTATION,KPITTECH,2020-10-30,2020-11-27,94.19999694824219,106.9000015258789,506,REBALANCE_EXIT,6426.20231628418,0.0,101.75659922790527,3.0221709970687867,0.10175659922790528,7.149779768371581,0.5623069673334045,15.93,128.52261355990694,50.878299613952635,6246.80140311032,28
ROTATION,MUTHOOTFIN,2020-07-31,2020-12-31,1273.800048828125,1210.550048828125,33,REBALANCE_EXIT,-2087.25,0.0,81.98355322265625,2.434911530712891,0.08198355322265624,6.305310241699218,0.4530411151083984,15.93,107.18879966339941,40.99177661132813,-2235.4305762747276,153
ROTATION,BALKRISIND,2020-07-31,2021-01-29,1322.050048828125,1588.3499755859375,53,REBALANCE_EXIT,14113.896118164062,0.0,154.25120129394531,4.581260678430176,0.15425120129394532,10.510297888183592,0.8523921383503417,15.93,186.27940320020335,77.12560064697266,13850.491114316887,182
ROTATION,DRREDDY,2020-07-31,2021-01-29,904.2100219726562,920.5399780273438,79,REBALANCE_EXIT,1290.0665283203125,0.0,144.15525000000002,4.281410925,0.14415524999999998,10.714888760375976,0.7966019115,15.93,176.022306846876,72.07762500000001,1041.9665964734363,182
ROTATION,INFY,2020-11-27,2021-01-29,1100.0,1239.050048828125,92,REBALANCE_EXIT,12792.6044921875,0.0,215.1926044921875,6.391220353417969,0.2151926044921875,15.179999999999998,1.1891543324238283,15.93,254.09817178252146,107.59630224609376,12430.910018158884,63
ROTATION,TIINDIA,2020-12-31,2021-01-29,800.8499755859375,779.2000122070312,100,REBALANCE_EXIT,-2164.996337890625,0.0,158.0049987792969,4.692748463745117,0.15800499877929686,12.012749633789062,0.8731356232543945,15.93,191.67163749886475,79.00249938964845,-2435.670474779138,29
ROTATION,JSWSTEEL,2020-12-31,2021-01-29,387.20001220703125,366.8500061035156,150,REBALANCE_EXIT,-3052.5009155273438,0.0,113.10750274658204,3.3592928315734865,0.11310750274658202,8.712000274658202,0.6250320601776123,15.93,141.8469354157379,56.55375137329102,-3250.9016023163726,29
ROTATION,DIVISLAB,2020-10-30,2021-02-26,3142.050048828125,3363.10009765625,21,REBALANCE_EXIT,4642.051025390625,0.0,136.60815307617187,4.057262146362305,0.13660815307617186,9.897457653808592,0.7548966538989258,15.93,167.38437768331784,68.30407653808594,4406.362571169221,119
ROTATION,WIPRO,2021-02-26,2021-03-31,205.14999389648438,207.0749969482422,501,REBALANCE_EXIT,964.4265289306641,0.0,206.524720413208,6.133784196272278,0.206524720413208,15.417022041320799,1.1412556050033875,15.93,245.3533069762177,103.262360206604,615.8108617478424,33
ROTATION,TMPV,2021-02-26,2021-03-31,322.95001220703125,301.79998779296875,153,REBALANCE_EXIT,-3235.9537353515625,0.0,95.58675,2.838926475,0.09558675,7.411702780151367,0.5282123805,15.93,122.39117838565137,47.793375,-3406.138288737214,33
ROTATION,CIPLA,2021-02-26,2021-03-31,787.0499877929688,815.0999755859375,150,REBALANCE_EXIT,4207.4981689453125,0.0,240.32249450683594,7.137578086853027,0.24032249450683593,17.708624725341796,1.3280221046447753,15.93,282.66704191818235,120.16124725341797,3804.669879773712,33
ROTATION,HAVELLS,2021-02-26,2021-04-30,1105.550048828125,990.25,59,REBALANCE_EXIT,-6802.702880859375,0.0,123.65220288085938,3.6724704255615235,0.12365220288085937,9.784117932128906,0.6833020731196289,15.93,153.8457455145503,61.82610144042969,-7018.374727814355,63
ROTATION,CHOLAFIN,2021-05-31,2021-07-30,549.2999877929688,475.75,175,REBALANCE_EXIT,-12871.247863769531,0.0,179.38374786376954,5.327697311553955,0.1793837478637695,14.419124679565428,0.9912745906951903,15.93,216.23122819344792,89.69187393188477,-13177.170965894864,60
ROTATION,TIINDIA,2021-05-31,2021-08-31,1186.300048828125,1364.6500244140625,89,REBALANCE_EXIT,15873.147827148438,0.0,227.0345565185547,6.742926328601074,0.22703455651855467,15.837105651855467,1.254592959321533,15.93,267.0262160148513,113.51727825927735,15492.604332874309,92
ROTATION,DIXON,2020-07-31,2021-09-30,1526.739990234375,4611.89990234375,32,REBALANCE_EXIT,98725.1171875,0.0,196.4364765625,5.83416335390625,0.19643647656250002,7.328351953124999,1.085507969484375,15.93,226.81093631557815,98.21823828125,98400.08801290317,426
ROTATION,JSWSTEEL,2021-05-31,2021-10-29,710.9000244140625,669.1500244140625,126,REBALANCE_EXIT,-5260.5,0.0,173.88630615234376,5.164423292724609,0.17388630615234374,13.43601046142578,0.9608957277978515,15.93,209.55152194044433,86.94315307617188,-5556.994675016616,151
ROTATION,TATASTEEL,2021-05-31,2021-11-30,112.56500244140625,107.12000274658203,761,REBALANCE_EXIT,-4143.6447677612305,0.0,167.1802889480591,4.965254581757355,0.16718028894805909,12.849295028686523,0.9238382767269744,15.93,202.01585712417798,83.59014447402954,-4429.250769359438,183
ROTATION,POLYCAB,2021-07-30,2021-11-30,1850.6500244140625,2305.949951171875,42,REBALANCE_EXIT,19122.596923828125,0.0,174.5771989746094,5.184942809545898,0.17457719897460938,11.659095153808593,0.9647136015336915,15.93,208.49052773847217,87.2885994873047,18826.81779660235,123
